acc_days,failed_logins,is_vpn_or_proxy,transaction_amount,is_card_blacklisted,is_multiple_cards_used,items_quantity,pages_viewed,device_change_during_session,category,purchase_frequency_user,is_fraud,email
796,0,False,496.69,False,True,4,14,False,Fashion,4,0,9huuedu8@outlook.com
772,5,False,1324.42,False,True,1,17,False,Fashion,3,0,epyjcnnx@outlook.com
1892,5,False,598.03,False,False,5,15,False,Beauty,4,0,bkfcjc2v@gmail.com
745,4,False,234.48,False,True,3,2,False,Electronics,1,0,z89n8rpg@yahoo.com
1083,3,False,334.75,True,False,5,14,False,Fashion,11,0,50k3owub@outlook.com
1821,2,False,976.67,False,False,5,13,False,Electronics,1,0,m9wugofb@outlook.com
1306,1,False,757.61,False,False,3,10,False,Groceries,11,0,kz17yw4j@outlook.com
745,5,False,1188.71,False,False,2,20,False,Electronics,7,0,mil9lrai@outlook.com
517,5,False,264.65,False,False,4,20,False,Fashion,12,0,kb2vuz5s@gmail.com
813,3,False,916.04,False,False,3,15,False,Beauty,16,0,0etguf8h@gmail.com
1591,3,True,739.72,False,False,4,7,False,Groceries,21,0,m3ac73gj@yahoo.com
680,5,False,56.59,False,True,2,1,False,Fashion,7,0,d12t0lv4@yahoo.com
1596,3,False,753.47,False,True,2,10,False,Home Appliances,21,0,3cui53zj@outlook.com
1868,4,False,1057.55,True,False,2,14,False,Home Appliances,4,0,u8045xii@outlook.com
1507,0,False,730.37,False,True,5,9,False,Fashion,27,0,q8tq8s7s@gmail.com
1716,5,False,90.58,False,True,2,15,False,Beauty,21,0,0ix8725g@yahoo.com
72,3,True,1483.0,True,True,9,10,False,Home Appliances,10,1,fakeuser@haha.com
1871,1,False,1345.13,False,False,2,13,False,Beauty,30,0,0jag5d4c@outlook.com
476,5,False,1398.01,False,True,1,3,False,Home Appliances,5,0,qrw32moh@yahoo.com
1599,2,False,97.52,False,False,5,11,False,Electronics,22,0,9vqz83jz@outlook.com
616,1,False,1485.55,False,True,2,8,True,Home Appliances,18,0,02rf7nm9@outlook.com
420,1,False,589.64,False,False,3,6,False,Home Appliances,24,0,vw3kifnt@outlook.com
548,0,False,1019.09,False,False,5,19,False,Groceries,16,0,y8t1qrt4@gmail.com
661,0,True,1167.71,False,True,5,1,False,Beauty,21,0,3bsfjgog@yahoo.com
1756,4,False,99.93,False,False,2,1,False,Electronics,3,0,ffmsr27n@outlook.com
1401,2,False,451.37,False,True,3,12,False,Electronics,7,0,32dgzdr8@yahoo.com
861,4,False,327.98,False,True,4,9,False,Groceries,23,0,50w7xc8a@yahoo.com
647,4,False,250.24,False,False,5,3,False,Groceries,4,0,r4ko4vzx@yahoo.com
1837,2,True,267.72,False,False,3,6,False,Electronics,22,0,vjdncuz9@outlook.com
1956,1,False,853.5,True,True,4,10,False,Fashion,14,0,4bubs3gu@gmail.com
411,2,False,1417.58,False,True,4,18,False,Electronics,23,0,ndzdicc7@gmail.com
723,0,False,68.32,False,True,4,6,False,Groceries,9,0,1xqqrpt0@yahoo.com
871,2,True,1239.46,False,True,1,12,False,Home Appliances,17,0,j6b4u68h@outlook.com
1989,2,False,237.67,False,False,4,6,False,Beauty,10,0,8akjadax@gmail.com
1550,3,False,244.67,False,True,5,5,False,Home Appliances,8,0,iifpr0mp@outlook.com
1302,3,False,654.32,False,True,1,8,False,Groceries,7,0,qlae8u27@outlook.com
773,3,False,185.09,False,True,4,10,False,Fashion,21,0,ebudwfay@gmail.com
1855,0,False,1068.82,False,True,3,14,False,Home Appliances,22,0,bn6zvqg7@yahoo.com
1026,4,False,795.65,False,False,1,7,False,Home Appliances,7,0,k5dpsc0e@outlook.com
1017,5,False,827.99,False,True,5,1,False,Fashion,23,0,7vh7xaw2@outlook.com
1836,3,False,1457.45,False,False,2,19,True,Groceries,9,0,j1c6qp12@outlook.com
1022,0,False,441.31,False,True,5,11,False,Groceries,2,0,s8zunbkn@outlook.com
1857,5,False,269.22,False,False,3,7,False,Fashion,29,0,x0sfuwrx@outlook.com
940,2,False,287.35,False,False,2,14,False,Fashion,13,0,dwa691mh@yahoo.com
1141,0,True,376.27,False,False,4,6,False,Electronics,4,0,ww8tzzpz@outlook.com
1063,1,False,769.76,False,True,2,4,False,Home Appliances,4,0,ak8uyji6@yahoo.com
948,3,False,271.21,False,False,3,12,False,Groceries,24,0,dkaele5x@yahoo.com
599,1,True,644.04,False,True,4,20,False,Electronics,16,0,mnw8fpx2@outlook.com
1818,0,True,792.78,False,False,1,12,False,Groceries,2,0,0le9x8rb@outlook.com
1839,4,False,1100.96,False,False,3,3,False,Fashion,24,0,1exydaqr@gmail.com
1122,5,False,1173.19,False,True,4,18,True,Home Appliances,3,0,xvrwyp53@outlook.com
510,5,True,88.72,False,True,2,12,False,Beauty,28,0,2ru0t98g@outlook.com
405,1,False,102.65,False,False,5,2,False,Groceries,11,0,2zonf29m@gmail.com
1373,4,False,613.89,False,False,2,3,False,Electronics,17,0,7wnqxvco@yahoo.com
812,5,False,1179.1,False,False,5,4,False,Home Appliances,30,0,oe65amrm@yahoo.com
1527,2,False,138.4,False,False,3,13,False,Home Appliances,22,0,unucieh8@yahoo.com
1834,0,False,1466.26,False,False,2,15,False,Electronics,4,0,47gvrj9u@gmail.com
431,5,False,496.44,False,False,5,16,False,Fashion,26,0,cikfbk2y@yahoo.com
1506,5,False,321.18,False,True,4,10,False,Fashion,29,0,rfr6ya8t@gmail.com
404,5,False,725.03,False,False,3,1,False,Home Appliances,24,0,3qobnoyp@outlook.com
550,1,False,960.18,False,True,2,19,False,Fashion,21,0,alkbtfws@yahoo.com
762,2,False,641.64,False,True,4,20,False,Home Appliances,24,0,0kvresd9@gmail.com
525,1,False,873.94,False,True,1,15,False,Beauty,9,0,kqe2ibwj@yahoo.com
842,2,False,11.22,False,False,5,7,False,Beauty,6,0,pkqcqmme@outlook.com
1802,5,False,153.87,False,False,1,14,False,Beauty,24,0,sxgli0c4@outlook.com
1855,3,False,363.38,False,False,1,4,False,Home Appliances,16,0,uttpwyzs@outlook.com
713,3,False,623.55,False,False,3,6,False,Beauty,20,0,iwg2foha@yahoo.com
440,2,False,293.3,False,False,2,5,False,Home Appliances,26,0,g63ex0le@yahoo.com
1058,1,False,263.57,False,True,3,20,False,Fashion,29,0,js8ixgzl@yahoo.com
1411,1,True,907.8,False,False,1,12,False,Beauty,7,0,kujy5lwq@yahoo.com
1779,4,True,581.46,False,True,3,7,False,Groceries,20,0,gic6nkf6@outlook.com
1951,3,False,31.67,False,False,4,14,False,Electronics,2,0,xkluo9ze@outlook.com
802,0,False,1406.87,False,False,2,7,False,Electronics,10,0,hfwd4ht0@outlook.com
1573,2,False,1049.5,False,False,5,16,False,Beauty,12,0,t4nayjxd@gmail.com
802,1,False,117.34,False,False,3,19,False,Fashion,4,0,dztl6g37@gmail.com
1225,2,False,1302.45,True,False,4,4,False,Beauty,9,0,8xfd7yq4@gmail.com
445,3,False,230.18,False,True,4,10,False,Beauty,2,0,xxjxki6a@yahoo.com
1378,1,False,864.97,True,False,3,7,False,Electronics,17,0,m9teczv4@yahoo.com
1359,1,False,259.5,False,False,2,3,False,Home Appliances,8,0,vr85l38p@gmail.com
1019,0,False,1253.86,False,True,3,9,False,Groceries,29,0,yrwo7zg0@yahoo.com
748,1,False,1093.68,False,True,3,3,False,Home Appliances,22,0,euyi8bu2@yahoo.com
694,4,False,467.44,True,True,1,16,False,Beauty,10,0,bokf7x8k@gmail.com
957,0,False,428.11,False,True,2,10,False,Electronics,30,0,lrw0kzsm@yahoo.com
421,2,False,1218.51,False,False,2,5,False,Home Appliances,13,0,q0tyml8n@yahoo.com
1732,2,False,1042.73,False,True,1,14,False,Groceries,29,0,l19hjt8w@gmail.com
1773,2,False,1212.18,False,True,3,4,False,Electronics,18,0,8so45e2b@gmail.com
759,0,False,944.22,False,False,2,16,False,Fashion,6,0,612s2not@yahoo.com
1675,1,False,1289.67,False,True,3,4,False,Groceries,27,0,2til2hjh@outlook.com
537,2,True,587.2,False,False,2,17,False,Electronics,5,0,1pu0wlkc@gmail.com
6,3,True,17350.0,True,True,2,3,True,Fashion,22,1,diltw51d@outlook.com
617,0,False,1350.19,False,True,3,6,False,Fashion,16,0,syp45zlp@yahoo.com
542,5,False,1221.69,False,False,3,19,False,Fashion,16,0,ojbpn0hv@gmail.com
1380,0,False,1203.39,False,False,4,2,True,Groceries,3,0,ir3ppo50@outlook.com
1934,4,False,865.16,False,False,1,14,True,Electronics,22,0,7lu4khxl@gmail.com
1768,5,False,1356.96,False,False,1,16,False,Electronics,2,0,kl82fqo7@yahoo.com
1406,5,False,830.98,False,False,5,12,False,Beauty,24,0,iaqzdyi2@outlook.com
1925,2,False,1219.87,False,True,2,16,False,Electronics,24,0,nfbto4uh@yahoo.com
963,5,False,1171.41,False,True,3,7,False,Home Appliances,26,0,h4eiqvrv@outlook.com
1651,0,False,36.83,False,False,4,15,True,Beauty,2,0,m22o3ttx@outlook.com
1470,5,True,1384.43,False,True,3,15,False,Groceries,30,0,aqv1149v@yahoo.com
1810,4,False,1498.22,True,False,1,19,False,Home Appliances,2,0,ugpeh51n@outlook.com
1528,3,False,615.87,False,True,2,6,False,Groceries,17,0,il79sdg3@outlook.com
1742,5,False,95.92,False,False,5,4,False,Groceries,14,0,162b8gb6@gmail.com
1735,4,False,505.8,False,True,2,4,False,Groceries,2,0,y8g539hr@outlook.com
759,5,False,1438.14,False,True,3,19,False,Electronics,4,0,rbaoqgk5@outlook.com
10,3,True,16238.0,True,False,10,14,True,Beauty,3,1,user@invalid_domain.com
1893,0,False,950.78,False,False,1,1,False,Groceries,23,0,j4zf5zdu@gmail.com
1312,2,False,915.09,True,True,4,6,False,Home Appliances,15,0,pk0d2fzm@outlook.com
1909,0,False,1417.43,False,True,2,2,False,Groceries,10,0,rup0fv3r@gmail.com
994,5,False,1328.6,False,False,1,18,False,Beauty,19,0,becrjt3k@gmail.com
1617,0,False,1377.4,False,False,2,11,False,Beauty,2,0,s8lrsd1g@outlook.com
543,1,False,1424.03,False,True,2,10,False,Groceries,18,0,8szear8h@yahoo.com
1157,4,False,573.53,False,True,4,20,False,Home Appliances,15,0,1afcv032@yahoo.com
476,3,False,992.62,False,True,3,7,False,Beauty,14,0,wvvypc7p@gmail.com
439,4,False,956.22,False,False,5,1,False,Fashion,17,0,njchkdxe@gmail.com
1183,3,False,596.31,False,False,5,17,False,Fashion,23,0,oikhhuqx@gmail.com
933,5,False,201.13,False,False,5,7,False,Beauty,4,0,ihdzlvwm@yahoo.com
1523,5,False,144.13,False,True,3,4,False,Home Appliances,4,0,4va91g1j@yahoo.com
1524,1,False,843.52,False,True,3,10,False,Electronics,25,0,11i77uow@yahoo.com
375,3,False,486.15,False,False,5,6,False,Home Appliances,24,0,l52hjyo9@yahoo.com
1665,2,False,656.04,False,False,5,17,False,Home Appliances,23,0,lp2w626n@outlook.com
1715,5,False,708.39,False,False,5,20,False,Fashion,9,0,w4nn8s1e@yahoo.com
847,4,False,938.63,False,False,3,5,False,Home Appliances,1,0,h10gx4se@yahoo.com
1826,1,False,219.28,False,True,5,8,False,Groceries,11,0,voo81lo9@gmail.com
1909,2,False,1068.46,False,False,3,12,True,Fashion,24,0,3pje0hg7@yahoo.com
945,4,False,13.39,False,True,4,9,False,Groceries,16,0,lpyxx68c@gmail.com
1251,1,True,48.11,False,True,1,4,False,Electronics,6,0,4mln5f1q@gmail.com
1590,1,True,26.19,False,True,1,20,False,Home Appliances,4,0,egn2khjr@yahoo.com
1537,0,True,1395.76,False,False,2,15,False,Electronics,13,0,wjv0u9ko@yahoo.com
1194,2,False,623.9,False,True,5,12,False,Groceries,19,0,bm044g8d@gmail.com
636,4,False,516.56,False,True,1,17,False,Home Appliances,13,0,nkocml3c@gmail.com
489,2,False,1304.65,False,False,4,6,False,Electronics,8,0,zj37nxtn@outlook.com
781,2,False,453.76,False,True,5,7,False,Beauty,5,0,befrs0co@gmail.com
385,1,False,989.62,False,False,2,12,False,Beauty,30,0,yeh0031e@yahoo.com
1234,5,False,584.42,False,True,5,8,False,Fashion,25,0,w5g586uo@yahoo.com
1163,3,False,286.02,False,True,4,2,True,Fashion,24,0,c6ao65ka@outlook.com
512,3,False,481.94,False,True,3,20,False,Electronics,6,0,0tmc8xlm@yahoo.com
1301,0,False,15.4,False,True,4,2,False,Electronics,1,0,sscx346g@outlook.com
1074,5,False,672.92,False,False,5,5,False,Beauty,8,0,gnomoj4l@outlook.com
1786,4,False,493.25,False,True,1,9,True,Electronics,20,0,9rhg78ts@yahoo.com
891,4,False,862.14,False,True,1,7,False,Electronics,8,0,iotod0gq@gmail.com
1673,4,False,1093.61,False,True,3,12,False,Groceries,9,0,8csu31d1@gmail.com
1697,2,False,1477.5,False,False,5,20,False,Beauty,13,0,bq0bj4mk@gmail.com
1568,1,False,596.65,False,True,5,11,False,Electronics,8,0,4f9g4de1@yahoo.com
683,2,False,239.67,False,True,4,7,False,Home Appliances,11,0,bz3q98i4@yahoo.com
391,4,False,1428.01,False,False,2,7,False,Beauty,22,0,7aln0twl@gmail.com
1134,5,False,963.86,False,True,4,14,False,Beauty,2,0,ss3g8c13@outlook.com
600,0,False,602.15,False,False,3,11,False,Electronics,23,0,51kc1c8d@outlook.com
483,2,False,1035.35,False,False,2,19,False,Home Appliances,15,0,orgu0kmf@yahoo.com
1281,1,False,913.14,False,True,5,13,False,Fashion,12,0,64fugu9s@gmail.com
583,1,False,267.2,False,True,5,7,False,Groceries,24,0,4vvz2iem@outlook.com
384,0,False,763.59,False,False,2,15,False,Electronics,30,0,2p1hgcvk@outlook.com
1295,4,False,345.24,False,True,1,3,False,Electronics,1,0,wqoegnch@yahoo.com
1300,2,False,885.46,False,True,3,18,False,Beauty,25,0,iyvbv6zl@yahoo.com
1418,3,False,746.2,False,False,2,17,False,Groceries,5,0,5rtxvjo3@outlook.com
1349,4,True,917.13,False,True,3,5,False,Fashion,13,0,ho9a9dpd@outlook.com
466,2,False,1453.18,False,True,3,11,False,Beauty,9,0,merc28b4@yahoo.com
635,2,False,707.46,False,True,3,12,False,Beauty,28,0,kxleh0go@outlook.com
1051,4,False,660.2,False,True,3,7,True,Groceries,23,0,c6zhmraf@outlook.com
1520,0,False,183.19,False,False,5,18,False,Electronics,18,0,71313vyj@outlook.com
1036,0,False,863.02,False,False,3,6,False,Groceries,1,0,nl1ay0a0@yahoo.com
994,3,False,643.59,False,False,2,6,False,Fashion,11,0,zpf4wxj7@outlook.com
912,1,False,249.12,False,True,2,2,False,Fashion,6,0,kphqp5wd@outlook.com
1411,2,False,1136.13,False,True,4,17,False,Electronics,10,0,h3h7s86n@outlook.com
1407,3,False,1499.56,False,False,2,19,False,Home Appliances,7,0,jgn0bwt7@outlook.com
1216,0,False,631.76,False,True,4,9,False,Beauty,5,0,a4x8fxvs@gmail.com
766,3,False,258.76,False,True,5,5,False,Groceries,18,0,axgm74vd@gmail.com
544,1,False,741.74,False,True,3,8,False,Electronics,17,0,kpi3lbbb@yahoo.com
756,3,False,635.92,False,False,1,6,False,Fashion,27,0,z9hua3yr@yahoo.com
1072,4,False,933.86,False,True,4,15,False,Fashion,1,0,4h5vnosj@yahoo.com
872,3,False,184.82,False,False,2,7,True,Beauty,26,0,uyzrmthn@outlook.com
1132,5,False,564.84,False,False,4,13,False,Groceries,9,0,bcrjyo9t@outlook.com
1157,1,False,1439.12,False,True,5,8,False,Groceries,5,0,d8fpt27c@gmail.com
1058,5,False,470.19,False,False,1,9,False,Electronics,23,0,ui5to89c@gmail.com
1147,5,True,159.06,False,False,3,9,False,Fashion,23,0,2uo2ovs6@gmail.com
1186,4,False,653.48,False,False,5,4,False,Fashion,26,0,vqsoykcg@outlook.com
1319,1,False,1410.59,True,True,1,9,False,Groceries,23,0,heixlxk3@yahoo.com
1843,2,False,839.92,False,True,5,8,False,Fashion,25,0,ltwkszx9@yahoo.com
385,0,False,508.82,False,False,4,7,False,Beauty,18,0,ity7j8me@gmail.com
1240,0,False,922.06,False,True,2,8,False,Electronics,28,0,hiz8p5nx@gmail.com
1954,4,False,292.4,False,True,3,8,False,Groceries,19,0,gyinp92f@gmail.com
1266,5,False,161.69,False,True,5,16,False,Groceries,16,0,8j7jk2zf@outlook.com
956,4,False,1432.33,False,False,4,18,False,Home Appliances,19,0,cmh247h7@outlook.com
1053,1,False,883.23,False,False,4,11,False,Electronics,5,0,rjspb1dk@gmail.com
1967,3,True,1062.36,False,True,4,17,False,Home Appliances,1,0,1bdk1mdd@yahoo.com
1229,1,False,462.86,False,False,2,19,False,Home Appliances,30,0,0f3jwiei@gmail.com
774,3,False,166.12,False,True,4,18,False,Home Appliances,2,0,svhc0q4b@yahoo.com
1088,4,False,1272.42,False,False,4,10,False,Groceries,11,0,s14uo8k6@outlook.com
1905,2,False,1157.41,False,False,3,7,False,Beauty,2,0,k3ucxg57@yahoo.com
1959,4,False,1070.05,False,False,3,8,False,Fashion,20,0,6eoi8f2k@outlook.com
805,5,False,1066.71,False,True,2,9,False,Beauty,23,0,85c1zwjh@gmail.com
826,5,False,279.12,False,True,1,13,False,Beauty,4,0,1airs1fw@gmail.com
1534,5,False,1145.0,False,False,3,19,False,Fashion,2,0,6peyk1q6@gmail.com
1951,3,False,341.73,True,False,5,2,False,Groceries,11,0,zsxatgft@gmail.com
1818,1,True,574.91,False,True,3,15,False,Fashion,29,0,xdpmdfj7@gmail.com
541,5,False,433.86,False,False,4,18,False,Fashion,15,0,13kup7jg@yahoo.com
1381,1,False,510.01,False,True,3,7,False,Beauty,7,0,qrykzlid@outlook.com
1088,4,True,274.57,True,False,2,11,False,Groceries,29,0,ajtt4qgz@gmail.com
617,1,False,17.96,False,True,5,19,False,Electronics,6,0,tv0ytdmb@gmail.com
1377,2,False,1365.8,False,False,1,13,False,Electronics,1,0,142961oy@outlook.com
1880,3,False,1330.3,False,True,1,20,False,Home Appliances,9,0,c6rz0v01@yahoo.com
1206,0,False,975.86,False,False,2,19,False,Fashion,9,0,w7rxyu91@yahoo.com
1660,1,False,613.76,False,True,1,17,False,Groceries,19,0,y8pweibz@gmail.com
369,5,True,1106.07,False,False,2,3,False,Electronics,23,0,o26g96j7@gmail.com
1996,2,False,1227.24,False,False,2,9,False,Fashion,28,0,e5o0lrme@yahoo.com
1388,2,False,904.32,False,True,2,2,False,Groceries,24,0,zs7mfbbx@outlook.com
1694,2,False,1018.9,False,True,3,7,False,Home Appliances,11,0,7fpes7mt@outlook.com
1059,2,False,233.26,False,False,4,5,False,Beauty,7,0,fywkxawu@yahoo.com
1187,3,False,345.47,False,False,1,16,False,Groceries,10,0,w22ouwsb@yahoo.com
1867,5,False,919.38,True,False,1,12,False,Groceries,18,0,reksfpxm@outlook.com
1382,1,False,1173.48,False,False,4,20,False,Fashion,7,0,zsgooier@gmail.com
1074,4,False,713.25,False,True,3,7,False,Home Appliances,7,0,zf3enhqc@outlook.com
420,2,False,1052.47,False,True,4,15,False,Beauty,15,0,7tgmirbj@gmail.com
1504,3,False,197.16,False,False,4,13,False,Fashion,2,0,t755unsv@gmail.com
775,2,False,231.6,False,True,1,13,False,Electronics,3,0,45ravez0@outlook.com
568,0,False,362.7,False,False,5,11,False,Home Appliances,23,0,nckf3g7k@gmail.com
1449,0,False,317.21,False,False,5,20,False,Groceries,9,0,otxzyjzh@yahoo.com
958,1,False,977.44,False,False,2,7,False,Beauty,1,0,bpw5hn74@yahoo.com
1416,4,False,751.89,False,False,1,1,False,Home Appliances,19,0,y23l77kz@gmail.com
1230,0,False,1456.56,False,False,3,7,False,Fashion,24,0,uuaxt5ln@outlook.com
1882,0,False,38.73,False,True,4,14,False,Home Appliances,7,0,95lzp8jk@gmail.com
781,5,True,1036.06,False,True,1,15,False,Fashion,24,0,aybygxwm@gmail.com
1637,4,False,703.89,False,True,2,12,False,Beauty,28,0,73pt5llc@yahoo.com
1672,3,False,1277.39,False,True,5,8,False,Groceries,13,0,b0iffb4e@yahoo.com
586,5,True,1033.26,False,False,1,8,False,Home Appliances,10,0,pdl0qi0w@outlook.com
981,5,False,383.88,False,False,3,20,True,Electronics,16,0,deufmvsq@yahoo.com
1844,3,False,1130.61,False,False,4,18,False,Beauty,8,0,js0ku7ln@yahoo.com
371,0,False,1166.86,False,False,4,19,False,Home Appliances,16,0,bsp39g7g@gmail.com
1125,0,False,438.98,False,False,4,13,False,Fashion,30,0,v1yuwfet@yahoo.com
1864,5,False,40.4,False,False,3,18,False,Groceries,17,0,ojvat8mo@gmail.com
830,2,False,857.78,False,False,5,8,False,Fashion,26,0,6jt503bw@yahoo.com
380,1,False,18.24,False,False,1,13,True,Groceries,5,0,ily1z0he@yahoo.com
1525,2,False,251.28,False,True,4,7,False,Electronics,26,0,1cory72s@yahoo.com
1588,0,False,900.47,False,False,3,13,False,Fashion,13,0,kf29ivtp@gmail.com
585,5,False,993.21,False,True,3,20,False,Groceries,11,0,stjy8g37@yahoo.com
1367,5,False,1006.18,False,False,1,8,False,Groceries,23,0,g1q9bnea@yahoo.com
410,4,False,385.81,True,True,4,18,False,Home Appliances,21,0,yfw5l5m4@gmail.com
1962,0,False,473.15,False,True,2,14,False,Beauty,24,0,kjluo4tx@yahoo.com
1262,0,False,907.47,False,False,5,6,False,Fashion,14,0,0axmab7c@gmail.com
1725,4,False,422.81,False,False,1,15,False,Fashion,7,0,8kv7srzk@outlook.com
656,3,False,486.51,False,True,2,7,False,Groceries,13,0,ssytcbvk@outlook.com
1099,4,False,969.99,True,True,4,14,False,Groceries,6,0,v07p8xkg@gmail.com
1963,1,False,1216.16,False,True,1,9,False,Groceries,6,0,uvz50q0s@gmail.com
521,1,True,861.05,False,False,1,6,False,Groceries,8,0,or67wzds@outlook.com
79,1,True,16090.0,True,False,5,19,False,Home Appliances,20,1,fakeuser@haha.com
973,4,False,434.37,False,True,5,6,False,Fashion,4,0,u9n8apbo@yahoo.com
1642,5,False,40.69,False,True,2,1,False,Home Appliances,7,0,y9snhp0n@yahoo.com
742,3,False,1346.07,False,True,5,16,False,Fashion,4,0,v7wlbhvu@outlook.com
400,2,False,331.95,False,True,1,19,False,Electronics,19,0,sexim7mc@yahoo.com
1604,1,False,992.62,False,True,2,2,False,Beauty,19,0,m4n2vts8@gmail.com
726,3,False,1288.97,False,True,3,16,False,Electronics,22,0,2ktmq1kz@yahoo.com
1302,2,False,1168.55,False,False,5,9,False,Home Appliances,23,0,omyposqs@yahoo.com
791,3,False,852.03,False,True,4,14,False,Beauty,16,0,27mk8ivu@gmail.com
1918,1,False,1274.93,False,False,1,5,False,Beauty,2,0,ybh5hz0h@gmail.com
1032,4,False,135.84,True,False,4,4,False,Home Appliances,15,0,4ydoxkut@outlook.com
1992,2,False,747.14,False,True,3,14,False,Groceries,2,0,d2sdrl0l@gmail.com
1276,2,False,1497.35,False,True,1,19,False,Fashion,12,0,cf4ivpae@gmail.com
1606,5,True,283.91,False,True,3,1,False,Home Appliances,8,0,4bpo5693@gmail.com
1586,4,False,629.72,False,True,5,7,False,Fashion,19,0,b3lo1u3u@outlook.com
1548,2,False,1446.39,False,True,4,20,False,Electronics,28,0,57vvro0x@outlook.com
1498,3,False,595.24,False,False,1,18,False,Groceries,19,0,b1ygay5q@yahoo.com
1340,4,False,1388.82,False,True,2,1,False,Electronics,14,0,hx4t3q1e@outlook.com
699,1,False,150.92,False,True,2,15,False,Fashion,12,0,oqf4iu8s@gmail.com
1880,1,False,1417.69,False,True,1,13,False,Fashion,24,0,ermqmsr5@yahoo.com
1798,0,False,1157.4,False,True,1,11,False,Beauty,18,0,64sdhdkp@yahoo.com
1465,5,False,1494.22,False,True,1,2,False,Beauty,14,0,xs37wy3j@gmail.com
650,1,False,1109.25,False,False,1,11,False,Beauty,27,0,anp16g1b@gmail.com
497,3,False,1403.14,False,True,3,5,False,Electronics,13,0,826kcy5d@yahoo.com
1735,0,False,127.6,False,False,4,17,False,Groceries,22,0,eq30311o@gmail.com
1112,4,False,1460.71,False,False,1,19,False,Fashion,8,0,k61566vf@outlook.com
1645,4,False,1098.22,False,True,1,7,False,Fashion,13,0,ef6hxjhd@outlook.com
1653,3,False,314.14,False,False,4,6,False,Fashion,10,0,1rlejyk0@yahoo.com
1795,2,False,1179.61,False,True,4,6,True,Electronics,18,0,p9yo6ow5@gmail.com
992,3,False,385.94,False,True,3,18,False,Home Appliances,1,0,w7veze5v@yahoo.com
